epoch,train_logloss,train_error,train_auc,val_logloss,val_error,val_auc
24,0.23249611548558463,0.04315900536101289,0.9948988857194855,0.23924622164606357,0.05238244603495965,0.9924965679482652
25,0.22501223711081267,0.04305207026348808,0.9949218989645805,0.2319517017214757,0.05215432433203114,0.992513329827092
26,0.21807615395545707,0.042909490133455,0.9950227223969181,0.22516315933984585,0.05204026348056688,0.9926729959810394
27,0.2112869964473802,0.04275978099692027,0.9950932994892668,0.21858222037787486,0.05172659613904017,0.9927365833896925
28,0.20495788626937111,0.04268136192540208,0.9951356579958373,0.21245166785298422,0.05138441358464741,0.9927792119036647
29,0.19898872065333537,0.04264571689289381,0.9951777670369697,0.20669526430736804,0.05181214177763837,0.9928106315424071
30,0.1932015182038027,0.04228213756130945,0.9952386457220441,0.20113863566438203,0.05132738315891528,0.992850097331865
31,0.18779639342047247,0.04196846127523669,0.9952739026466623,0.1959361876001625,0.05109926145598677,0.9928700069725825
32,0.18256139319449122,0.04171181704117714,0.9953377673184658,0.19089714527039195,0.0510707462431207,0.9929152576862996
33,0.17763510918309733,0.04146230181361926,0.9953890883443388,0.18621613237260157,0.05095668539165645,0.9929407633481563
34,0.17294415827699067,0.04109159347553325,0.9954422520711009,0.18171343894438433,0.05098520060452251,0.992977801451973
35,0.1685597689515204,0.04113436751454317,0.9954778246267791,0.17750390102264257,0.05070004847586188,0.9930065670953957
36,0.16436391549385268,0.04093475533249687,0.9955206660488715,0.17358971746727808,0.050757078901594,0.9930083831838068
37,0.16020887371256107,0.04052127295540094,0.9955952915187175,0.1697786586399669,0.05041489634720123,0.993039834618124
38,0.15645083590373787,0.04040720885137447,0.9956303511154729,0.16619915932806983,0.05032935070860304,0.9930646632212733
39,0.15283147927868257,0.04020759666932816,0.9956667643018746,0.1627641383639988,0.04978756166414782,0.9930911732492235
40,0.14946421857805778,0.03999372647427855,0.9956999192405328,0.15953352638777663,0.04998716815421027,0.9931209974982493
41,0.14622420914644518,0.03989392038325539,0.995736125396339,0.1565062804655634,0.04973053123841569,0.9931326271972613
42,0.14313046395492046,0.03978698528573058,0.9957649374854108,0.15363518969671344,0.04953092474835324,0.9931432637521471
43,0.14011956561889846,0.03950895403216607,0.9958082330655286,0.15086962681594795,0.04958795517408537,0.993158815528809
44,0.1374210542688218,0.03953747005817269,0.9958296400992288,0.14829607927355024,0.04947389432262112,0.993173587378728
45,0.13476145249368965,0.03918101973309,0.9958637277861198,0.14580255900510053,0.04921725740682655,0.9931940263222471
46,0.1323509863411267,0.03917389072658834,0.9958837668514254,0.1435123059981791,0.04947389432262112,0.9931977538857932
47,0.13007310931801347,0.03913111668757842,0.9958968845951842,0.14138718078987894,0.04921725740682655,0.9931946865480031
48,0.12768559208275965,0.03896714953804038,0.9959406670654373,0.13923802766820934,0.04930280304542473,0.9932076348281992
49,0.12557131501319005,0.03884595642751226,0.9959691798895038,0.13733757996778226,0.04921725740682655,0.9932132476822897
50,0.12349737310896591,0.03871763431048249,0.9959938057755153,0.13541857103250363,0.04904616612963016,0.9932280270135202
51,0.12159222346570972,0.03861069921295768,0.9960098759555905,0.13362190047022302,0.0489321052781659,0.9932418636994788
52,0.11970144675656735,0.03839682901790806,0.9960338552655303,0.131917654793549,0.0486184379366392,0.9932504803002101
53,0.11784716258761915,0.03821147484886506,0.996067062458664,0.13024359742040514,0.04856140751090707,0.9932684803361204
54,0.11603999578036424,0.03788354054978898,0.9961032364668624,0.128649470045869,0.04836180102084462,0.993286542092852
55,0.11440652898134387,0.03769818638074598,0.996133049807797,0.12720396212595894,0.04836180102084462,0.9932965128109982
56,0.11282773139447083,0.0376482833352344,0.9961570658244602,0.125766266820404,0.04836180102084462,0.9933104448836806
57,0.1113048006062965,0.03753421923120794,0.9961866208155271,0.12439858576457549,0.04833328580797856,0.9933283981613928
58,0.10977426466575713,0.03728470400365005,0.9962206016554592,0.12306578045336417,0.04833328580797856,0.9933436974437855
59,0.10838697203489712,0.03715638188662028,0.9962446818504378,0.12183963968950871,0.04807664889218398,0.9933526432222308
60,0.1070729308023806,0.03705657579559712,0.9962690765074727,0.12067483231896298,0.04819070974364824,0.9933637043415547
61,0.10589548439453844,0.03681418957454089,0.9962870852467589,0.11962495170557665,0.04799110325358578,0.9933649350173267
62,0.10476875045411728,0.0367357705030227,0.9962997560803167,0.1186059395103033,0.04787704240212153,0.9933737405211781
63,0.10361084476482683,0.0366430934185012,0.9963269065472076,0.11762040480020601,0.04776298155065727,0.9933839899181843
64,0.10252956111402954,0.03650051328846812,0.9963486148332196,0.1166661790441155,0.04770595112492515,0.9933991751105737
65,0.1014988415791442,0.03640783620394662,0.9963716839567024,0.11574601862643215,0.04764892069919302,0.9934030186344511
66,0.10044371858976679,0.03617970799589369,0.9963948235711219,0.11482416191886036,0.04744931420913057,0.9934169114302472
67,0.0995156948716244,0.03620822402190031,0.9964083557267726,0.11399700911236275,0.04762040548632696,0.9934296651963396
68,0.09862332304048513,0.03612980495038211,0.9964249934582541,0.11320643720765369,0.04747782942199664,0.9934399688328556
69,0.09783905145042254,0.03603712786586061,0.9964330950061648,0.11248870546091642,0.04733525335766631,0.9934467974000946
70,0.09704065548903887,0.03598009581384738,0.9964491655369413,0.1118158659991995,0.0475063446348627,0.9934477587486459
71,0.09630751171516552,0.03598009581384738,0.9964634674816775,0.1111555121758951,0.04764892069919302,0.9934552438009852
72,0.09554819694320889,0.03589454773582754,0.9964802598723784,0.11050585370137746,0.04759189027346089,0.9934608024155659
73,0.09488204356156509,0.03587316071632257,0.9964915906767354,0.10989850509165315,0.04730673814480025,0.9934668117791756
74,0.09406072589478445,0.03562364548876468,0.9965185234750952,0.10929515853737407,0.04716416208046993,0.9934729782503307
75,0.09334830487346767,0.03549532337173492,0.9965379152629268,0.10872533487237776,0.04736376857053238,0.9934776952173471
76,0.09273182023727203,0.03545254933272499,0.9965525072375371,0.10817129001689131,0.04739228378339844,0.9934899421245729
77,0.09214444516380922,0.0353741302612068,0.9965647566451794,0.10766243277609283,0.04742079899626451,0.9934949209374981
78,0.09158633240073734,0.03532422721569522,0.9965764456323395,0.10716809882852005,0.04730673814480025,0.9935014296786627
79,0.0910685984617111,0.03523155013117372,0.9965881338011967,0.10673528166505393,0.04724970771906812,0.9935037320523332
80,0.09056321665221928,0.03515313105965553,0.99659692085301,0.10628503694377833,0.047192677293336,0.9935148343188714
81,0.09003711567335138,0.03496777689061253,0.9966099828352816,0.10586487578194707,0.04696455559040748,0.9935228636366357
82,0.08952947401287227,0.03487509980609102,0.9966241115336358,0.10543158733980665,0.04707861644187174,0.9935376485788501
83,0.0891304556279445,0.03485371278658606,0.9966256748425866,0.10505466920406076,0.04693604037754142,0.9935399434712089
84,0.08864037543701682,0.03472539066955629,0.9966419361548038,0.10467720214927512,0.04687900995180929,0.9935477820155252
85,0.08829688926057448,0.03466835861754306,0.9966450617206017,0.10435112007020725,0.04682197952607716,0.9935509653136465
86,0.08789754713453274,0.03463271358503479,0.996655130234519,0.10403481515322502,0.04690752516467536,0.9935553325293417
87,0.08745076098998585,0.03451152047450667,0.9966761927627622,0.10370192494959728,0.04693604037754142,0.993562464089704
88,0.08711871344354367,0.03441884338998517,0.9966790153227424,0.10337076860507975,0.04685049473894323,0.9935726255812979
89,0.08671166539994758,0.03435468233147029,0.9966963007992994,0.10307030613665104,0.04690752516467536,0.993579336317878
90,0.08633103378569919,0.03431903729896202,0.9967097186263661,0.10274335980765523,0.04676494910034503,0.9935968594201684
91,0.08595367838381592,0.03425487624044713,0.9967275384546179,0.10244658774824268,0.04676494910034503,0.9936075296409569
92,0.08554158488945583,0.03411942511691571,0.9967460778047864,0.10213322750870835,0.04687900995180929,0.9936191256740662
93,0.08527912262230966,0.03407665107790579,0.99675249797435,0.10188747115481603,0.04682197952607716,0.9936291394097544
94,0.0850123485725007,0.03411942511691571,0.9967564680285843,0.10164297086852833,0.04685049473894323,0.9936371818198141
95,0.08467732451563431,0.0340124900193909,0.9967701063297916,0.10140037809624301,0.04682197952607716,0.9936428956716123
96,0.08446820986813665,0.03400536101288924,0.9967719430687606,0.10121694310877422,0.04685049473894323,0.9936440440529557
97,0.08416570520737202,0.03393407094787271,0.9967848574058362,0.10100896365817161,0.04676494910034503,0.9936491313449004
98,0.08383952478130145,0.03383426485684955,0.9968002451214193,0.10079689431719004,0.04685049473894323,0.9936563059228049
99,0.08358450046707089,0.03385565187635451,0.9968078665594176,0.1005711349532762,0.04685049473894323,0.9936615465816391
100,0.08334307513416543,0.03386990988935782,0.9968179853405037,0.10037561946523638,0.04690752516467536,0.9936674811321319
101,0.08298052489571787,0.03375584578533136,0.9968384772779304,0.10011873576371186,0.0467934643132111,0.9936846750567083
102,0.08275702753149962,0.03369881373331812,0.9968465589527745,0.09992267561182493,0.04676494910034503,0.993690330928341
103,0.08253089328502085,0.03362752366830159,0.9968588362996107,0.0997493698120077,0.04676494910034503,0.9936957810639023
104,0.08217275659722281,0.03345642751226189,0.9968890057191413,0.09952983273475646,0.04670791867461291,0.993708173856706
105,0.08190477160582108,0.03330671837572716,0.9969037327137051,0.09937334713517598,0.04670791867461291,0.993713184465206
106,0.08167907606814886,0.033206912284704,0.9969140988560221,0.09921219903627458,0.04662237303601471,0.9937196445778446
107,0.08142782288877998,0.03312136420668416,0.9969302769351598,0.09907295013176107,0.04656534261028258,0.9937218889713496
108,0.08103889758818238,0.03300017109615604,0.9969644300862707,0.09884068494520006,0.04642276654595227,0.9937378335168748
109,0.08069817901543357,0.03282194593361469,0.9969920888360686,0.09871792605603225,0.04642276654595227,0.9937370180539014
110,0.08045482539987554,0.03277917189460477,0.997008909049063,0.09855595429605933,0.04630870569448801,0.993744256222955
111,0.08026026219612718,0.03277204288810311,0.9970192825561047,0.09841302707695591,0.04622316005588982,0.9937555155970386
112,0.08005054537567109,0.03271501083608988,0.9970325332156099,0.09826292270630947,0.04616612963015769,0.9937642780833478
113,0.07988631498425808,0.0325724307060568,0.997040894165492,0.09814754963816467,0.04613761441729163,0.9937721502935667
114,0.0797402459298897,0.03255817269305349,0.9970469437608109,0.09804239251080482,0.0460805839915595,0.9937779370881538
115,0.07962552547429856,0.03252965666704688,0.997051866202544,0.09793676837119683,0.04602355356582737,0.9937867051854468
116,0.07946423329468642,0.03250826964754192,0.9970603745638212,0.09785185131918202,0.04602355356582737,0.9937907413531
117,0.07932369002805467,0.03240133455001711,0.9970685167930687,0.09772265403300089,0.04602355356582737,0.9938027282847447
118,0.07904678214830226,0.03233004448500057,0.9970882160289329,0.09754348740218287,0.04596652314009524,0.9938181697120593
119,0.07874876498142555,0.0322943994524923,0.9971140123216755,0.09739793933334773,0.04602355356582737,0.993827818733803
120,0.07855705848613294,0.0322159803809741,0.9971317365254061,0.09733088358503429,0.04599503835296131,0.9938292532753182
121,0.07829466470210823,0.03197359415991787,0.9971542744535047,0.09715604011794508,0.04588097750149705,0.9938441915844222
122,0.07810579727851856,0.03192369111440629,0.9971681535695207,0.09703702449793818,0.04582394707576492,0.9938541267663377
123,0.07792976104747862,0.03180962701037984,0.9971823747360856,0.09692647535238084,0.04596652314009524,0.9938625264090303
124,0.07781905614884728,0.03178823999087487,0.9971877726117157,0.09685064078043777,0.04593800792722918,0.9938671517299785
125,0.07757473969164222,0.03168130489335006,0.9972090917363206,0.09675564409301005,0.04582394707576492,0.9938709746802488
126,0.07746348369681678,0.03168843389985172,0.9972149171166864,0.0966890824637905,0.04579543186289885,0.9938725925139003
127,0.07729770081061459,0.03156011178282195,0.9972253089770897,0.0966079573722267,0.04565285579856854,0.9938763630949887
128,0.07718237561869254,0.0315672407893236,0.9972332383307222,0.09656548365108526,0.04565285579856854,0.9938756785549697
129,0.07710108873271376,0.03152446675031367,0.9972361987162653,0.09651509828916364,0.04565285579856854,0.9938771804282901
130,0.07690207218201091,0.03146030569179879,0.997254594629652,0.0964272726084179,0.0456813710114346,0.9938833244555101
131,0.07664860134073644,0.03129633854226075,0.9972788515780243,0.09632749198194525,0.04559582537283641,0.9938886548900846
132,0.07645172539588267,0.03124643549674917,0.9972916989311751,0.09621464450990598,0.04551027973423822,0.9938995495502235
133,0.07628531798119453,0.03118227443823429,0.9973038736394665,0.09613881496824742,0.04553879494710428,0.9939031237468803
134,0.07614828072019994,0.03103969430820121,0.9973144113915599,0.0960819474474107,0.04551027973423822,0.9939054691380931
135,0.07607801018209993,0.03100404927569294,0.9973188356038195,0.09602075563598611,0.04545324930850609,0.9939129186542018
136,0.07599499810360935,0.03101830728869625,0.9973225328125374,0.0959579770452939,0.04548176452137215,0.9939159205305148
137,0.07577045366011073,0.03084721113265655,0.9973423350376476,0.09583323214029185,0.04522512760557758,0.9939284087100423
138,0.07553774029472701,0.03083295311965325,0.9973633760562184,0.09575091513940684,0.04525364281844364,0.99393073165732
139,0.07544572815424415,0.03080443709364663,0.9973714459241229,0.09570334349459587,0.0452821580313097,0.9939356973779498
140,0.0751672524596613,0.03064759895061024,0.9974028627877433,0.09564856718245864,0.04542473409564003,0.9939353569782683
141,0.07503397036912088,0.03054779285958709,0.9974167685570489,0.09564305417437886,0.04531067324417577,0.9939321512362119
142,0.07470603413800771,0.03037669670354739,0.9974509647275043,0.09554402948389952,0.04531067324417577,0.9939399056157718
143,0.07448910770016905,0.03027689061252424,0.9974709901154639,0.09542044945980031,0.04533918845704183,0.9939521263384067
144,0.07437825417933433,0.03029114862552755,0.9974782166639359,0.09534757741149363,0.04522512760557758,0.9939583021612013
145,0.07413858222427526,0.03012005246948785,0.9974996703408928,0.09525574714511512,0.04522512760557758,0.9939639299779152
146,0.0739926984554144,0.03007014942397628,0.9975128798514599,0.09516929461110697,0.04513958196697938,0.9939741176541
147,0.07366266341176969,0.02980637618341508,0.9975429480352505,0.09502064356452479,0.04522512760557758,0.9939877916215294
148,0.07342838837736759,0.02977073115090681,0.9975669423084405,0.09494281432280162,0.04516809717984545,0.9939938421323534
149,0.07323257960667473,0.02967805406638531,0.997589417110327,0.09491150569364253,0.04519661239271151,0.9939947866479534
150,0.07298615712933444,0.02947131287783734,0.9976152404070603,0.09487681733270535,0.04516809717984545,0.9939937617082528
